0 ~Animal Snake Large with Raised Head - without Patternable Surfaces
5 24 6.767 -4.08 52.375 7.826 -4.038 50.436 8.066 -5.696 50.522 8.216 -2.452 50.653
5 24 8.066 -5.696 50.522 6.767 -4.08 52.375 7.826 -4.038 50.436 7.16 -6.009 52.629
5 24 6.767 -4.08 52.375 7.138 -2.28 52.799 8.216 -2.452 50.653 5.675 -4.036 53.332
5 24 7.138 -2.28 52.799 8.216 -2.452 50.653 6.767 -4.08 52.375 9.111 -1.061 51.099
5 24 7.138 -2.28 52.799 9.111 -1.061 51.099 8.216 -2.452 50.653 7.99 -.853 53.709
5 24 7.138 -2.28 52.799 7.99 -.853 53.709 9.111 -1.061 51.099 6.089 -2.086 53.84
5 24 7.99 -.853 53.709 9.111 -1.061 51.099 7.138 -2.28 52.799 10.633 0 51.842
5 24 7.138 -2.28 52.799 6.089 -2.086 53.84 7.99 -.853 53.709 5.675 -4.036 53.332
5 24 6.089 -2.086 53.84 7.99 -.853 53.709 7.138 -2.28 52.799 6.83 -.769 54.925
2 24 6.089 -2.086 53.84 6.83 -.769 54.925
5 24 6.83 -.769 54.925 7.99 -.853 53.709 6.089 -2.086 53.84 9.203 0 54.932
5 24 5.675 -4.036 53.332 7.138 -2.28 52.799 6.767 -4.08 52.375 6.089 -2.086 53.84
5 24 6.767 -4.08 52.375 5.675 -4.036 53.332 7.138 -2.28 52.799 7.16 -6.009 52.629
2 24 5.675 -4.036 53.332 6.089 -2.086 53.84
5 24 6.767 -4.08 52.375 7.16 -6.009 52.629 5.675 -4.036 53.332 8.066 -5.696 50.522
5 24 7.16 -6.009 52.629 5.989 -6.185 53.711 5.675 -4.036 53.332 8.127 -7.622 53.443
2 24 5.989 -6.185 53.711 5.675 -4.036 53.332
5 24 8.066 -5.696 50.522 7.16 -6.009 52.629 6.767 -4.08 52.375 9.123 -7.171 50.838
5 24 7.16 -6.009 52.629 8.127 -7.622 53.443 5.989 -6.185 53.711 9.123 -7.171 50.838
5 24 8.127 -7.622 53.443 5.989 -6.185 53.711 7.16 -6.009 52.629 6.921 -7.952 54.932
5 24 8.127 -7.622 53.443 6.921 -7.952 54.932 5.989 -6.185 53.711 9.557 -8.495 54.707
2 24 6.921 -7.952 54.932 5.989 -6.185 53.711
5 24 7.16 -6.009 52.629 9.123 -7.171 50.838 8.127 -7.622 53.443 8.066 -5.696 50.522
5 24 9.123 -7.171 50.838 8.127 -7.622 53.443 7.16 -6.009 52.629 10.717 -8.13 51.274
5 24 8.127 -7.622 53.443 9.557 -8.495 54.707 6.921 -7.952 54.932 10.717 -8.13 51.274
5 24 9.557 -8.495 54.707 6.921 -7.952 54.932 8.127 -7.622 53.443 8.231 -8.667 56.645
5 24 9.557 -8.495 54.707 8.231 -8.667 56.645 6.921 -7.952 54.932 11.412 -8.303 56.401
2 24 8.231 -8.667 56.645 6.921 -7.952 54.932
5 24 8.127 -7.622 53.443 10.717 -8.13 51.274 9.557 -8.495 54.707 9.123 -7.171 50.838
5 24 10.717 -8.13 51.274 9.557 -8.495 54.707 8.127 -7.622 53.443 13.144 -8.148 52.289
5 24 9.557 -8.495 54.707 11.412 -8.303 56.401 8.231 -8.667 56.645 13.144 -8.148 52.289
5 24 11.412 -8.303 56.401 8.231 -8.667 56.645 9.557 -8.495 54.707 9.569 -8.118 58.592
5 24 11.412 -8.303 56.401 9.569 -8.118 58.592 8.231 -8.667 56.645 12.941 -6.774 57.784
2 24 9.569 -8.118 58.592 8.231 -8.667 56.645
5 24 9.557 -8.495 54.707 13.144 -8.148 52.289 11.412 -8.303 56.401 10.717 -8.13 51.274
5 24 13.144 -8.148 52.289 11.412 -8.303 56.401 9.557 -8.495 54.707 15.554 -6.743 53.271
5 24 15.554 -6.743 53.271 11.412 -8.303 56.401 13.144 -8.148 52.289 12.941 -6.774 57.784
5 24 15.554 -6.743 53.271 12.941 -6.774 57.784 11.412 -8.303 56.401 16.681 -4.528 53.784
5 24 12.941 -6.774 57.784 11.412 -8.303 56.401 15.554 -6.743 53.271 9.569 -8.118 58.592
5 24 12.941 -6.774 57.784 9.569 -8.118 58.592 11.412 -8.303 56.401 10.526 -6.448 59.988
5 24 12.941 -6.774 57.784 10.526 -6.448 59.988 9.569 -8.118 58.592 13.606 -4.257 58.383
2 24 10.526 -6.448 59.988 9.569 -8.118 58.592
5 24 16.681 -4.528 53.784 12.941 -6.774 57.784 15.554 -6.743 53.271 13.606 -4.257 58.383
5 24 16.681 -4.528 53.784 13.606 -4.257 58.383 12.941 -6.774 57.784 16.145 -1.954 53.595
5 24 13.606 -4.257 58.383 12.941 -6.774 57.784 16.681 -4.528 53.784 10.526 -6.448 59.988
5 24 13.606 -4.257 58.383 10.526 -6.448 59.988 12.941 -6.774 57.784 10.909 -4.244 60.466
5 24 13.606 -4.257 58.383 10.909 -4.244 60.466 10.526 -6.448 59.988 10.581 -2.041 59.932
2 24 10.909 -4.244 60.466 10.526 -6.448 59.988
5 24 16.145 -1.954 53.595 13.606 -4.257 58.383 16.681 -4.528 53.784 13.216 -1.873 57.856
5 24 16.145 -1.954 53.595 13.216 -1.873 57.856 13.606 -4.257 58.383 14.749 -.709 53.19
5 24 13.216 -1.873 57.856 13.606 -4.257 58.383 16.145 -1.954 53.595 10.581 -2.041 59.932
5 24 13.216 -1.873 57.856 10.581 -2.041 59.932 13.606 -4.257 58.383 12.144 -.617 57.034
2 24 10.581 -2.041 59.932 10.909 -4.244 60.466
5 24 14.749 -.709 53.19 13.216 -1.873 57.856 16.145 -1.954 53.595 12.144 -.617 57.034
5 24 14.749 -.709 53.19 12.144 -.617 57.034 13.216 -1.873 57.856 13.142 0 52.621
5 24 12.144 -.617 57.034 13.216 -1.873 57.856 14.749 -.709 53.19 10.581 -2.041 59.932
5 24 12.144 -.617 57.034 10.581 -2.041 59.932 13.216 -1.873 57.856 9.65 -.52 58.586
5 24 12.144 -.617 57.034 9.65 -.52 58.586 10.581 -2.041 59.932 10.569 0 56.132
2 24 9.65 -.52 58.586 10.581 -2.041 59.932
5 24 13.142 0 52.621 12.144 -.617 57.034 14.749 -.709 53.19 10.569 0 56.132
5 24 14.749 -.709 53.19 13.142 0 52.621 12.144 -.617 57.034 13.795 0 49
5 24 14.749 -.709 53.19 13.795 0 49 13.142 0 52.621 15.495 -.826 48.981
5 24 15.495 -.826 48.981 13.795 0 49 14.749 -.709 53.19 13.012 0 45.495
5 24 10.569 0 56.132 12.144 -.617 57.034 13.142 0 52.621 9.65 -.52 58.586
5 24 10.569 0 56.132 9.65 -.52 58.586 12.144 -.617 57.034 8.587 0 57.319
2 24 8.587 0 57.319 9.65 -.52 58.586
5 24 6.9677 -7.8636 55.9326 8.231 -8.667 56.645 7.8675 -8.168 57.171 6.921 -7.952 54.932
5 24 8.231 -8.667 56.645 7.8675 -8.168 57.171 6.9677 -7.8636 55.9326 9.569 -8.118 58.592
5 24 6.9677 -7.8636 55.9326 6.921 -7.952 54.932 8.231 -8.667 56.645 5.6953 -5.6988 54.1812
5 24 6.205 -6.9964 54.8828 5.989 -6.185 53.711 5.6953 -5.6988 54.1812 6.921 -7.952 54.932
5 24 5.6953 -5.6988 54.1812 5.989 -6.185 53.711 5.5164 -4.168 53.9349 6.205 -6.9964 54.8828
5 24 5.5164 -4.168 53.9349 5.989 -6.185 53.711 5.6953 -5.6988 54.1812 5.675 -4.036 53.332
5 24 5.5164 -4.168 53.9349 5.675 -4.036 53.332 5.989 -6.185 53.711 5.6953 -2.6372 54.1812
5 24 5.6953 -2.6372 54.1812 5.675 -4.036 53.332 5.5164 -4.168 53.9349 6.089 -2.086 53.84
5 24 5.6953 -2.6372 54.1812 6.089 -2.086 53.84 5.675 -4.036 53.332 6.205 -1.3396 54.8828
5 24 6.089 -2.086 53.84 6.205 -1.3396 54.8828 5.6953 -2.6372 54.1812 6.83 -.769 54.925
5 24 6.9677 -.4724 55.9326 6.83 -.769 54.925 5.6953 -2.6372 54.1812 7.678 0 56.133
5 24 9.569 -8.118 58.592 7.8675 -8.168 57.171 8.231 -8.667 56.645 8.7673 -7.8636 58.4094
5 24 9.569 -8.118 58.592 8.7673 -7.8636 58.4094 7.8675 -8.168 57.171 9.53 -6.9964 59.4592
5 24 6.9677 -.4724 55.9326 7.678 0 56.133 6.83 -.769 54.925 7.8675 -.168 57.171
2 24 7.678 0 56.133 6.83 -.769 54.925
5 24 7.8675 -.168 57.171 7.678 0 56.133 6.9677 -.4724 55.9326 8.587 0 57.319
5 24 7.8675 -.168 57.171 8.587 0 57.319 7.678 0 56.133 8.7673 -.4724 58.4094
5 24 8.7673 -.4724 58.4094 8.587 0 57.319 7.8675 -.168 57.171 9.65 -.52 58.586
5 24 8.7673 -.4724 58.4094 9.65 -.52 58.586 8.587 0 57.319 10.0397 -2.6372 60.1608
5 24 9.53 -1.3396 59.4592 10.581 -2.041 59.932 10.0397 -2.6372 60.1608 9.65 -.52 58.586
5 24 10.0397 -2.6372 60.1608 10.581 -2.041 59.932 10.2186 -4.168 60.4071 9.53 -1.3396 59.4592
5 24 10.2186 -4.168 60.4071 10.581 -2.041 59.932 10.0397 -2.6372 60.1608 10.909 -4.244 60.466
5 24 10.2186 -4.168 60.4071 10.909 -4.244 60.466 10.581 -2.041 59.932 10.0397 -5.6988 60.1608
5 24 10.0397 -5.6988 60.1608 10.909 -4.244 60.466 10.2186 -4.168 60.4071 10.526 -6.448 59.988
5 24 10.0397 -5.6988 60.1608 10.526 -6.448 59.988 10.909 -4.244 60.466 8.7673 -7.8636 58.4094
5 24 9.569 -8.118 58.592 9.53 -6.9964 59.4592 10.526 -6.448 59.988 8.7673 -7.8636 58.4094
5 24 -1.914 -7.452 62.13 -2.2897 -6.9964 61.0545 -2.735 -5.996 61.123 -1.527 -7.8636 62.1043
5 24 -2.735 -5.996 61.123 -2.7994 -5.6988 60.3529 -1.527 -7.8636 62.1043 -2.9783 -4.168 60.1067
5 24 -1.527 -7.8636 62.1043 -1.914 -7.452 62.13 -.6272 -8.168 63.3428 -2.2897 -6.9964 61.0545
2 24 -1.914 -7.452 62.13 -2.735 -5.996 61.123
5 24 -2.735 -5.996 61.123 -2.9783 -4.168 60.1067 -2.7994 -5.6988 60.3529 -3.063 -4.115 60.584
2 24 -2.735 -5.996 61.123 -3.063 -4.115 60.584
5 24 -3.063 -4.115 60.584 -2.9783 -4.168 60.1067 -2.735 -5.996 61.123 -2.7994 -2.6372 60.3529
2 24 -3.063 -4.115 60.584 -2.755 -2.189 60.998
5 24 -2.755 -2.189 60.998 -2.7994 -2.6372 60.3529 -3.063 -4.115 60.584 -1.527 -.4724 62.1043
2 24 -2.755 -2.189 60.998 -1.914 -.779 62.13
5 24 -1.914 -.779 62.13 -1.527 -.4724 62.1043 -2.755 -2.189 60.998 -.6272 -.168 63.3428
2 24 -1.914 -.779 62.13 -.766 -.263 63.677
5 24 -.766 -.263 63.677 -.6272 -.168 63.3428 -1.914 -.779 62.13 .2726 -.4724 64.5812
5 24 -.6272 -8.168 63.3428 -.766 -7.968 63.677 -1.914 -7.452 62.13 .2726 -7.8636 64.5812
2 24 -.766 -7.968 63.677 -1.914 -7.452 62.13
5 24 .2726 -7.8636 64.5812 .383 -7.452 65.223 -.766 -7.968 63.677 1.0353 -6.9964 65.631
2 24 .383 -7.452 65.223 -.766 -7.968 63.677
2 24 -.766 -.263 63.677 .383 -.779 65.223
5 24 .383 -.779 65.223 .2726 -.4724 64.5812 -.766 -.263 63.677 1.545 -2.6372 66.3326
2 24 .383 -.779 65.223 1.224 -2.189 66.355
5 24 1.224 -2.189 66.355 1.545 -2.6372 66.3326 .383 -.779 65.223 1.532 -4.115 66.77
2 24 1.224 -2.189 66.355 1.532 -4.115 66.77
5 24 1.532 -4.115 66.77 1.724 -4.168 66.5788 1.545 -2.6372 66.3326 1.224 -6.042 66.355
2 24 1.532 -4.115 66.77 1.224 -6.042 66.355
5 24 1.224 -6.042 66.355 1.0353 -6.9964 65.631 1.724 -4.168 66.5788 .383 -7.452 65.223
2 24 1.224 -6.042 66.355 .383 -7.452 65.223
5 24 -1.914 -7.452 62.13 -4.536 -6.306 63.077 -2.735 -5.996 61.123 -3.177 -7.632 64.196
5 24 -4.536 -6.306 63.077 -2.735 -5.996 61.123 -1.914 -7.452 62.13 -4.983 -3.978 62.647
5 24 -1.914 -7.452 62.13 -3.177 -7.632 64.196 -4.536 -6.306 63.077 -.766 -7.968 63.677
5 24 -3.177 -7.632 64.196 -4.536 -6.306 63.077 -1.914 -7.452 62.13 -5.981 -6.198 66.809
5 24 -4.536 -6.306 63.077 -4.983 -3.978 62.647 -2.735 -5.996 61.123 -6.584 -3.697 66.431
5 24 -4.983 -3.978 62.647 -2.735 -5.996 61.123 -4.536 -6.306 63.077 -3.063 -4.115 60.584
5 24 -4.983 -3.978 62.647 -3.063 -4.115 60.584 -2.735 -5.996 61.123 -2.755 -2.189 60.998
5 24 -.766 -7.968 63.677 -3.177 -7.632 64.196 -1.914 -7.452 62.13 -1.762 -7.866 65.427
5 24 -.766 -7.968 63.677 -1.762 -7.866 65.427 -3.177 -7.632 64.196 .383 -7.452 65.223
5 24 -1.762 -7.866 65.427 -3.177 -7.632 64.196 -.766 -7.968 63.677 -4.27 -7.404 67.374
5 24 .383 -7.452 65.223 -1.762 -7.866 65.427 -.766 -7.968 63.677 -.474 -7.23 66.516
5 24 .383 -7.452 65.223 -.474 -7.23 66.516 -1.762 -7.866 65.427 1.224 -6.042 66.355
5 24 -.474 -7.23 66.516 -1.762 -7.866 65.427 .383 -7.452 65.223 -2.624 -7.575 67.906
5 24 1.224 -6.042 66.355 -.474 -7.23 66.516 .383 -7.452 65.223 .426 -5.8 67.347
5 24 1.224 -6.042 66.355 .426 -5.8 67.347 -.474 -7.23 66.516 1.532 -4.115 66.77
5 24 .426 -5.8 67.347 -.474 -7.23 66.516 1.224 -6.042 66.355 -1.417 -7.09 68.324
5 24 1.532 -4.115 66.77 .897 -4.115 67.497 .426 -5.8 67.347 .471 -2.189 67.204
5 24 .897 -4.115 67.497 .426 -5.8 67.347 1.532 -4.115 66.77 -.263 -5.652 68.876
5 24 .471 -2.189 67.204 .897 -4.115 67.497 1.532 -4.115 66.77 .296 -3.774 68.798
5 24 1.224 -2.189 66.355 .471 -2.189 67.204 1.532 -4.115 66.77 -.488 -.658 66.537
5 24 -.488 -.658 66.537 .471 -2.189 67.204 1.224 -2.189 66.355 -.016 -2.009 68.568
5 24 1.224 -2.189 66.355 -.488 -.658 66.537 .471 -2.189 67.204 .383 -.779 65.223
5 24 .383 -.779 65.223 -.488 -.658 66.537 1.224 -2.189 66.355 -1.899 -.306 65.31
5 24 -1.899 -.306 65.31 -.488 -.658 66.537 .383 -.779 65.223 -3.121 -.246 67.348
5 24 .383 -.779 65.223 -1.899 -.306 65.31 -.488 -.658 66.537 -.766 -.263 63.677
5 24 -.766 -.263 63.677 -1.899 -.306 65.31 .383 -.779 65.223 -3.139 -.629 64.078
5 24 -3.121 -.246 67.348 -.488 -.658 66.537 -1.899 -.306 65.31 -1.325 -.432 68.185
5 24 -1.899 -.306 65.31 -3.121 -.246 67.348 -.488 -.658 66.537 -4.31 -.579 66.844
5 24 -3.121 -.246 67.348 -1.325 -.432 68.185 -.488 -.658 66.537 -2.897 -.199 68.95
5 24 -1.325 -.432 68.185 -.488 -.658 66.537 -3.121 -.246 67.348 -.016 -2.009 68.568
5 24 -.488 -.658 66.537 -.016 -2.009 68.568 .471 -2.189 67.204 -1.325 -.432 68.185
5 24 -.016 -2.009 68.568 .471 -2.189 67.204 -.488 -.658 66.537 .296 -3.774 68.798
5 24 -1.325 -.432 68.185 -.016 -2.009 68.568 -.488 -.658 66.537 -.425 -.713 71.517
5 24 .471 -2.189 67.204 .296 -3.774 68.798 .897 -4.115 67.497 -.016 -2.009 68.568
5 24 .296 -3.774 68.798 .897 -4.115 67.497 .471 -2.189 67.204 -.263 -5.652 68.876
5 24 -.016 -2.009 68.568 .296 -3.774 68.798 .471 -2.189 67.204 .789 -2.865 71.663
5 24 .897 -4.115 67.497 -.263 -5.652 68.876 .426 -5.8 67.347 .296 -3.774 68.798
5 24 -.263 -5.652 68.876 .426 -5.8 67.347 .897 -4.115 67.497 -1.417 -7.09 68.324
5 24 .296 -3.774 68.798 -.263 -5.652 68.876 .897 -4.115 67.497 .617 -4.147 72.061
5 24 .426 -5.8 67.347 -1.417 -7.09 68.324 -.474 -7.23 66.516 -.263 -5.652 68.876
5 24 -1.417 -7.09 68.324 -.474 -7.23 66.516 .426 -5.8 67.347 -2.624 -7.575 67.906
5 24 -.263 -5.652 68.876 -1.417 -7.09 68.324 .426 -5.8 67.347 -1.251 -6.498 69.741
5 24 -.425 -.713 71.517 -.016 -2.009 68.568 -1.325 -.432 68.185 .41 -1.615 71.453
5 24 -1.325 -.432 68.185 -.425 -.713 71.517 -.016 -2.009 68.568 -2.897 -.199 68.95
5 24 -2.897 -.199 68.95 -.425 -.713 71.517 -1.325 -.432 68.185 -1.426 -.317 71.977
5 24 -1.325 -.432 68.185 -2.897 -.199 68.95 -.425 -.713 71.517 -3.121 -.246 67.348
5 24 -3.121 -.246 67.348 -2.897 -.199 68.95 -1.325 -.432 68.185 -4.222 -.484 69.338
5 24 -2.897 -.199 68.95 -1.426 -.317 71.977 -.425 -.713 71.517 -2.404 -.483 72.635
5 24 -.425 -.713 71.517 .41 -1.615 71.453 -.016 -2.009 68.568 .398 -.764 73.335
5 24 .41 -1.615 71.453 -.016 -2.009 68.568 -.425 -.713 71.517 .789 -2.865 71.663
5 24 -.016 -2.009 68.568 .789 -2.865 71.663 .296 -3.774 68.798 .41 -1.615 71.453
5 24 .789 -2.865 71.663 .296 -3.774 68.798 -.016 -2.009 68.568 .617 -4.147 72.061
5 24 .41 -1.615 71.453 .789 -2.865 71.663 -.016 -2.009 68.568 .994 -1.147 73.529
5 24 .296 -3.774 68.798 .617 -4.147 72.061 -.263 -5.652 68.876 .789 -2.865 71.663
5 24 .617 -4.147 72.061 -.263 -5.652 68.876 .296 -3.774 68.798 -1.251 -6.498 69.741
5 24 .789 -2.865 71.663 .617 -4.147 72.061 .296 -3.774 68.798 1.374 -3.317 74.156
5 24 .617 -4.147 72.061 -1.251 -6.498 69.741 -.263 -5.652 68.876 -.019 -5.073 72.647
5 24 -1.251 -6.498 69.741 -.263 -5.652 68.876 .617 -4.147 72.061 -1.417 -7.09 68.324
5 24 -1.251 -6.498 69.741 -1.417 -7.09 68.324 -.263 -5.652 68.876 -2.518 -7.018 70.174
5 24 .617 -4.147 72.061 -.019 -5.073 72.647 -1.251 -6.498 69.741 .859 -4.003 74.209
5 24 -.019 -5.073 72.647 -1.251 -6.498 69.741 .617 -4.147 72.061 -1.014 -5.374 73.256
5 24 -.019 -5.073 72.647 -1.014 -5.374 73.256 -1.251 -6.498 69.741 .365 -3.878 74.698
5 24 -1.014 -5.374 73.256 -1.251 -6.498 69.741 -.019 -5.073 72.647 -2.518 -7.018 70.174
5 24 -1.014 -5.374 73.256 -2.518 -7.018 70.174 -1.251 -6.498 69.741 -2.159 -5.049 73.671
5 24 -2.518 -7.018 70.174 -1.251 -6.498 69.741 -1.014 -5.374 73.256 -1.417 -7.09 68.324
5 24 -2.518 -7.018 70.174 -1.417 -7.09 68.324 -1.251 -6.498 69.741 -2.624 -7.575 67.906
5 24 -1.014 -5.374 73.256 -2.159 -5.049 73.671 -2.518 -7.018 70.174 -.17 -3.722 74.997
5 24 -2.159 -5.049 73.671 -2.518 -7.018 70.174 -1.014 -5.374 73.256 -4.218 -6.781 70.416
5 24 -2.159 -5.049 73.671 -4.218 -6.781 70.416 -2.518 -7.018 70.174 -2.989 -4.092 73.894
5 24 -4.218 -6.781 70.416 -2.518 -7.018 70.174 -2.159 -5.049 73.671 -2.624 -7.575 67.906
5 24 -2.159 -5.049 73.671 -2.989 -4.092 73.894 -4.218 -6.781 70.416 -.511 -3.181 75.274
5 24 -2.989 -4.092 73.894 -4.218 -6.781 70.416 -2.159 -5.049 73.671 -5.755 -5.526 70.413
5 24 -2.989 -4.092 73.894 -5.755 -5.526 70.413 -4.218 -6.781 70.416 -3.369 -2.648 73.728
5 24 -5.755 -5.526 70.413 -4.218 -6.781 70.416 -2.989 -4.092 73.894 -4.27 -7.404 67.374
5 24 -2.989 -4.092 73.894 -3.369 -2.648 73.728 -5.755 -5.526 70.413 -.772 -2.144 75.283
5 24 -3.369 -2.648 73.728 -5.755 -5.526 70.413 -2.989 -4.092 73.894 -6.227 -3.3 70.129
5 24 -3.369 -2.648 73.728 -6.227 -3.3 70.129 -5.755 -5.526 70.413 -5.536 -1.533 69.733
5 24 -6.227 -3.3 70.129 -5.755 -5.526 70.413 -3.369 -2.648 73.728 -5.981 -6.198 66.809
5 24 -1.426 -.317 71.977 .398 -.764 73.335 -.425 -.713 71.517 -.099 -.66 73.854
5 24 .398 -.764 73.335 -.425 -.713 71.517 -1.426 -.317 71.977 .41 -1.615 71.453
5 24 -1.426 -.317 71.977 -.099 -.66 73.854 .398 -.764 73.335 -.585 -.88 74.376
5 24 -.099 -.66 73.854 .398 -.764 73.335 -1.426 -.317 71.977 .374 -1.108 74.516
5 24 .398 -.764 73.335 .41 -1.615 71.453 -.425 -.713 71.517 .994 -1.147 73.529
5 24 .398 -.764 73.335 .994 -1.147 73.529 .41 -1.615 71.453 .374 -1.108 74.516
5 24 .994 -1.147 73.529 .41 -1.615 71.453 .398 -.764 73.335 .789 -2.865 71.663
5 24 .789 -2.865 71.663 .994 -1.147 73.529 1.539 -2.126 73.897 .41 -1.615 71.453
5 24 .994 -1.147 73.529 1.539 -2.126 73.897 .789 -2.865 71.663 .374 -1.108 74.516
5 24 1.539 -2.126 73.897 .789 -2.865 71.663 .994 -1.147 73.529 1.374 -3.317 74.156
5 24 1.374 -3.317 74.156 .789 -2.865 71.663 1.539 -2.126 73.897 .617 -4.147 72.061
5 24 1.539 -2.126 73.897 1.374 -3.317 74.156 .789 -2.865 71.663 .714 -1.996 75.054
5 24 1.374 -3.317 74.156 .617 -4.147 72.061 .789 -2.865 71.663 .859 -4.003 74.209
5 24 .859 -4.003 74.209 .617 -4.147 72.061 1.374 -3.317 74.156 -.019 -5.073 72.647
5 24 1.374 -3.317 74.156 .859 -4.003 74.209 .617 -4.147 72.061 .68 -3.105 75.043
5 24 .859 -4.003 74.209 -.019 -5.073 72.647 .617 -4.147 72.061 .365 -3.878 74.698
5 24 .365 -3.878 74.698 -.019 -5.073 72.647 .859 -4.003 74.209 -1.014 -5.374 73.256
5 24 .859 -4.003 74.209 .365 -3.878 74.698 -.019 -5.073 72.647 .68 -3.105 75.043
5 24 .365 -3.878 74.698 -1.014 -5.374 73.256 -.019 -5.073 72.647 -.17 -3.722 74.997
5 24 -.17 -3.722 74.997 -1.014 -5.374 73.256 .365 -3.878 74.698 -2.159 -5.049 73.671
5 24 .365 -3.878 74.698 -.17 -3.722 74.997 -1.014 -5.374 73.256 .68 -3.105 75.043
5 24 -.17 -3.722 74.997 -2.159 -5.049 73.671 -1.014 -5.374 73.256 -.511 -3.181 75.274
5 24 -.17 -3.722 74.997 -.511 -3.181 75.274 -2.159 -5.049 73.671 .68 -3.105 75.043
5 24 -.511 -3.181 75.274 -2.159 -5.049 73.671 -.17 -3.722 74.997 -2.989 -4.092 73.894
5 24 -.511 -3.181 75.274 -2.989 -4.092 73.894 -2.159 -5.049 73.671 -.772 -2.144 75.283
5 24 -.511 -3.181 75.274 -.772 -2.144 75.283 -2.989 -4.092 73.894 .714 -1.996 75.054
5 24 -.772 -2.144 75.283 -2.989 -4.092 73.894 -.511 -3.181 75.274 -3.369 -2.648 73.728
5 24 -.772 -2.144 75.283 -3.369 -2.648 73.728 -2.989 -4.092 73.894 -.766 -1.271 74.76
5 24 -4.983 -3.978 62.647 -4.482 -1.82 62.982 -2.755 -2.189 60.998 -6.584 -3.697 66.431
5 24 -4.482 -1.82 62.982 -2.755 -2.189 60.998 -4.983 -3.978 62.647 -1.914 -.779 62.13
5 24 -4.482 -1.82 62.982 -1.914 -.779 62.13 -2.755 -2.189 60.998 -3.139 -.629 64.078
5 24 -4.482 -1.82 62.982 -3.139 -.629 64.078 -1.914 -.779 62.13 -5.727 -1.666 66.485
5 24 -3.139 -.629 64.078 -1.914 -.779 62.13 -4.482 -1.82 62.982 -.766 -.263 63.677
5 24 -3.139 -.629 64.078 -.766 -.263 63.677 -1.914 -.779 62.13 -1.899 -.306 65.31
5 24 -6.584 -3.697 66.431 -4.482 -1.82 62.982 -4.983 -3.978 62.647 -5.727 -1.666 66.485
5 24 -4.983 -3.978 62.647 -6.584 -3.697 66.431 -4.482 -1.82 62.982 -4.536 -6.306 63.077
5 24 -6.584 -3.697 66.431 -5.727 -1.666 66.485 -4.482 -1.82 62.982 -6.227 -3.3 70.129
5 24 -5.727 -1.666 66.485 -4.482 -1.82 62.982 -6.584 -3.697 66.431 -3.139 -.629 64.078
5 24 -5.727 -1.666 66.485 -3.139 -.629 64.078 -4.482 -1.82 62.982 -4.31 -.579 66.844
5 24 -5.727 -1.666 66.485 -4.31 -.579 66.844 -3.139 -.629 64.078 -5.536 -1.533 69.733
5 24 -4.31 -.579 66.844 -3.139 -.629 64.078 -5.727 -1.666 66.485 -1.899 -.306 65.31
5 24 -4.31 -.579 66.844 -1.899 -.306 65.31 -3.139 -.629 64.078 -3.121 -.246 67.348
5 24 -4.31 -.579 66.844 -3.121 -.246 67.348 -1.899 -.306 65.31 -4.222 -.484 69.338
5 24 -4.222 -.484 69.338 -3.121 -.246 67.348 -4.31 -.579 66.844 -2.897 -.199 68.95
5 24 -4.31 -.579 66.844 -4.222 -.484 69.338 -3.121 -.246 67.348 -5.536 -1.533 69.733
5 24 -4.222 -.484 69.338 -2.897 -.199 68.95 -3.121 -.246 67.348 -2.404 -.483 72.635
5 24 -2.404 -.483 72.635 -2.897 -.199 68.95 -4.222 -.484 69.338 -1.426 -.317 71.977
5 24 -4.222 -.484 69.338 -2.404 -.483 72.635 -2.897 -.199 68.95 -3.119 -1.331 73.249
5 24 -3.119 -1.331 73.249 -2.404 -.483 72.635 -4.222 -.484 69.338 -.766 -1.271 74.76
5 24 -4.222 -.484 69.338 -3.119 -1.331 73.249 -2.404 -.483 72.635 -5.536 -1.533 69.733
5 24 -4.222 -.484 69.338 -5.536 -1.533 69.733 -3.119 -1.331 73.249 -4.31 -.579 66.844
5 24 -5.536 -1.533 69.733 -3.119 -1.331 73.249 -4.222 -.484 69.338 -3.369 -2.648 73.728
5 24 -5.536 -1.533 69.733 -4.31 -.579 66.844 -5.727 -1.666 66.485 -4.222 -.484 69.338
5 24 -5.727 -1.666 66.485 -5.536 -1.533 69.733 -4.31 -.579 66.844 -6.227 -3.3 70.129
5 24 -3.369 -2.648 73.728 -3.119 -1.331 73.249 -5.536 -1.533 69.733 -.766 -1.271 74.76
5 24 -5.536 -1.533 69.733 -3.369 -2.648 73.728 -3.119 -1.331 73.249 -6.227 -3.3 70.129
5 24 -5.536 -1.533 69.733 -6.227 -3.3 70.129 -3.369 -2.648 73.728 -5.727 -1.666 66.485
5 24 -6.227 -3.3 70.129 -5.727 -1.666 66.485 -6.584 -3.697 66.431 -5.536 -1.533 69.733
5 24 -6.584 -3.697 66.431 -6.227 -3.3 70.129 -5.727 -1.666 66.485 -5.981 -6.198 66.809
5 24 -2.404 -.483 72.635 -1.426 -.317 71.977 -2.897 -.199 68.95 -.585 -.88 74.376
5 24 -3.369 -2.648 73.728 -.766 -1.271 74.76 -3.119 -1.331 73.249 -.772 -2.144 75.283
5 24 -.766 -1.271 74.76 -3.119 -1.331 73.249 -3.369 -2.648 73.728 -2.404 -.483 72.635
